State,Crop,District,Year,Season,Area,Production,Yield,SO2,NO2,RSPM,SPM
Rajasthan,Sesamum,Kota,2008,Kharif,11471,7615,0.66,8.895527157,25.41405751,123.3929712,257.784345
Rajasthan,Soyabean,Kota,2008,Kharif,124405,196773,1.58,8.895527157,25.41405751,123.3929712,257.784345
Rajasthan,Sugarcane,Kota,2008,Whole Year,23,1314,57.13,8.895527157,25.41405751,123.3929712,257.784345
Rajasthan,Turmeric,Kota,2008,Whole Year,1,3,3,8.895527157,25.41405751,123.3929712,257.784345
Rajasthan,Urad,Kota,2008,Kharif,7829,5380,0.69,8.895527157,25.41405751,123.3929712,257.784345
Rajasthan,Wheat,Kota,2008,Rabi,110050,398747,3.62,8.895527157,25.41405751,123.3929712,257.784345
Rajasthan,Arhar/Tur,Kota,2009,Kharif,42,25,0.6,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Bajra,Kota,2009,Kharif,47,39,0.83,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Barley,Kota,2009,Rabi,472,1445,3.06,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Castor seed,Kota,2009,Kharif,5,3,0.6,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Coriander,Kota,2009,Whole Year,49135,63055,1.28,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Cotton(lint),Kota,2009,Kharif,1,0,0,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Dry chillies,Kota,2009,Whole Year,52,51,0.98,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Garlic,Kota,2009,Whole Year,3079,24632,8,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Gram,Kota,2009,Rabi,5130,5795,1.13,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Groundnut,Kota,2009,Kharif,281,468,1.67,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Jowar,Kota,2009,Kharif,4151,4863,1.17,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Linseed,Kota,2009,Rabi,276,162,0.59,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Maize,Kota,2009,Kharif,7296,10546,1.45,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Masoor,Kota,2009,Rabi,15,13,0.87,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Moong(Green Gram),Kota,2009,Kharif,129,54,0.42,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Onion,Kota,2009,Whole Year,24,380,15.83,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Other Kharif pulses,Kota,2009,Kharif,1,1,1,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,other oilseeds,Kota,2009,Rabi,164,60,0.37,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Jute,Kota,2009,Rabi,61,98,1.61,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Potato,Kota,2009,Whole Year,279,3324,11.91,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Jute,Kota,2009,Rabi,90776,142971,1.57,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Rice,Kota,2009,Kharif,12011,36786,3.06,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Sesamum,Kota,2009,Kharif,16297,6242,0.38,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Soyabean,Kota,2009,Kharif,132164,111617,0.84,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Sugarcane,Kota,2009,Whole Year,14,832,59.43,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Urad,Kota,2009,Kharif,6860,1112,0.16,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Wheat,Kota,2009,Rabi,86611,320290,3.7,7.302884615,24.34871795,90.85897436,210.6730769
Rajasthan,Arhar/Tur,Kota,2010,Kharif,20,20,1,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Bajra,Kota,2010,Kharif,83,33,0.4,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Barley,Kota,2010,Rabi,385,1068,2.77,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Castor seed,Kota,2010,Kharif,2,1,0.5,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Coriander,Kota,2010,Whole Year,50589,67495,1.33,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Cotton(lint),Kota,2010,Kharif,7,12,1.68,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Dry chillies,Kota,2010,Whole Year,86,74,0.86,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Garlic,Kota,2010,Whole Year,3823,22938,6,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Gram,Kota,2010,Rabi,6742,7215,1.07,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Groundnut,Kota,2010,Kharif,304,330,1.09,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Jowar,Kota,2010,Kharif,5957,7135,1.2,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Linseed,Kota,2010,Rabi,639,2020,3.16,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Maize,Kota,2010,Kharif,11699,15560,1.33,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Masoor,Kota,2010,Rabi,18,16,0.89,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Moong(Green Gram),Kota,2010,Kharif,157,8,0.05,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Onion,Kota,2010,Whole Year,64,700,10.94,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Other Kharif pulses,Kota,2010,Kharif,10,0,0,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,other oilseeds,Kota,2010,Rabi,692,235,0.34,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Jute,Kota,2010,Rabi,46,74,1.61,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Potato,Kota,2010,Whole Year,181,2715,15,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Jute,Kota,2010,Rabi,86065,126606,1.47,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Rice,Kota,2010,Kharif,17348,37733,2.18,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Sannhamp,Kota,2010,Whole Year,5,0,0,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Sesamum,Kota,2010,Kharif,21591,12299,0.57,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Soyabean,Kota,2010,Kharif,122293,145587,1.19,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Sugarcane,Kota,2010,Whole Year,9,518,57.56,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Urad,Kota,2010,Kharif,2520,1214,0.48,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Wheat,Kota,2010,Rabi,91999,325222,3.54,10.19287318,29.57682379,124.5852974,230.671156
Rajasthan,Arhar/Tur,Kota,2012,Kharif,28,33,1.18,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Bajra,Kota,2012,Kharif,79,99,1.25,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Barley,Kota,2012,Rabi,544,1544,2.84,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Coriander,Kota,2012,Whole Year,57744,83371,1.44,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Cotton(lint),Kota,2012,Kharif,50,153,3.06,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Dry chillies,Kota,2012,Whole Year,30,30,1,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Garlic,Kota,2012,Whole Year,12282,98256,8,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Gram,Kota,2012,Rabi,5799,8472,1.46,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Groundnut,Kota,2012,Kharif,422,813,1.93,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Jowar,Kota,2012,Kharif,3048,2592,0.85,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Linseed,Kota,2012,Rabi,152,96,0.63,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Maize,Kota,2012,Kharif,8127,9919,1.22,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Masoor,Kota,2012,Rabi,11,12,1.09,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Moong(Green Gram),Kota,2012,Kharif,323,164,0.51,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Onion,Kota,2012,Whole Year,142,1761,12.4,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Other  Rabi pulses,Kota,2012,Rabi,59,36,0.61,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Other Kharif pulses,Kota,2012,Kharif,5,3,0.6,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,other oilseeds,Kota,2012,Rabi,306,125,0.41,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Jute,Kota,2012,Rabi,67,94,1.4,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Potato,Kota,2012,Whole Year,271,4065,15,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Jute,Kota,2012,Rabi,60738,104398,1.72,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Rice,Kota,2012,Kharif,10586,24665,2.33,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Sannhamp,Kota,2012,Whole Year,2,0,0,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Sesamum,Kota,2012,Kharif,13970,3751,0.27,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Soyabean,Kota,2012,Kharif,147002,220682,1.5,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Sugarcane,Kota,2012,Whole Year,4,281,70.25,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Turmeric,Kota,2012,Whole Year,21,30,1.43,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Urad,Kota,2012,Kharif,18042,11482,0.64,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Wheat,Kota,2012,Rabi,111785,467738,4.18,7.678405316,30.7817608,151.4081728,539.1066897
Rajasthan,Arhar/Tur,Kota,2013,Kharif,11,11,1,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Bajra,Kota,2013,Kharif,77,75,0.97,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Barley,Kota,2013,Rabi,468,1456,3.11,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Castor seed,Kota,2013,Kharif,11,10,0.91,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Coriander,Kota,2013,Whole Year,36704,50367,1.37,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Cotton(lint),Kota,2013,Kharif,14,41,2.94,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Dry chillies,Kota,2013,Whole Year,39,40,1.03,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Garlic,Kota,2013,Whole Year,7439,59512,8,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Gram,Kota,2013,Rabi,4098,5681,1.39,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Groundnut,Kota,2013,Kharif,339,526,1.55,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Guar seed,Kota,2013,Whole Year,445,199,0.45,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Jowar,Kota,2013,Kharif,3301,3478,1.05,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Linseed,Kota,2013,Rabi,81,90,1.11,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Maize,Kota,2013,Kharif,5277,10750,2.04,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Masoor,Kota,2013,Rabi,5,6,1.2,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Moong(Green Gram),Kota,2013,Kharif,238,71,0.3,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Onion,Kota,2013,Whole Year,17,238,14,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Other  Rabi pulses,Kota,2013,Rabi,62,13,0.21,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Other Kharif pulses,Kota,2013,Kharif,9,3,0.33,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,other oilseeds,Kota,2013,Rabi,84,42,0.5,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Jute,Kota,2013,Rabi,54,81,1.5,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Potato,Kota,2013,Whole Year,172,2580,15,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Jute,Kota,2013,Rabi,76313,122265,1.6,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Rice,Kota,2013,Kharif,8604,22778,2.65,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Sannhamp,Kota,2013,Whole Year,9,5,0.56,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Sesamum,Kota,2013,Kharif,11869,2522,0.21,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Soyabean,Kota,2013,Kharif,186413,255065,1.37,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Sugarcane,Kota,2013,Whole Year,7,512,73.14,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Turmeric,Kota,2013,Whole Year,10,10,1,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Urad,Kota,2013,Kharif,13441,8618,0.64,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Wheat,Kota,2013,Rabi,127996,541271,4.23,6.948630137,32.99143836,119.7106164,431.5069261
Rajasthan,Arhar/Tur,Kota,2014,Kharif,16,4,0.25,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Bajra,Kota,2014,Kharif,71,66,0.93,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Barley,Kota,2014,Rabi,303,923,3.05,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Coriander,Kota,2014,Whole Year,48524,32354,0.67,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Cotton(lint),Kota,2014,Kharif,19,65,3.4,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Dry chillies,Kota,2014,Whole Year,14,8,0.57,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Garlic,Kota,2014,Whole Year,7020,60651,8.64,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Gram,Kota,2014,Rabi,4721,5179,1.1,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Groundnut,Kota,2014,Kharif,124,242,1.95,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Guar seed,Kota,2014,Whole Year,1960,1106,0.56,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Jowar,Kota,2014,Kharif,1480,1730,1.17,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Linseed,Kota,2014,Rabi,115,98,0.85,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Maize,Kota,2014,Kharif,2043,1470,0.72,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Masoor,Kota,2014,Rabi,14,12,0.86,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Moong(Green Gram),Kota,2014,Kharif,53,20,0.38,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Onion,Kota,2014,Whole Year,51,568,11.14,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Other  Rabi pulses,Kota,2014,Rabi,17,10,0.59,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,other oilseeds,Kota,2014,Rabi,82,49,0.6,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Jute,Kota,2014,Rabi,48,72,1.5,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Potato,Kota,2014,Whole Year,201,3015,15,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Jute,Kota,2014,Rabi,63714,87897,1.38,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Rice,Kota,2014,Kharif,11159,24515,2.2,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Sannhamp,Kota,2014,Whole Year,3,0,0,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Sesamum,Kota,2014,Kharif,1954,415,0.21,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Small millets,Kota,2014,Rabi,3,2,0.67,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Soyabean,Kota,2014,Kharif,219751,207242,0.94,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Sugarcane,Kota,2014,Whole Year,9,621,69,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Turmeric,Kota,2014,Whole Year,2,2,1,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Urad,Kota,2014,Kharif,3881,1793,0.46,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Wheat,Kota,2014,Rabi,138008,553604,4.01,6.652866242,35.34713376,126.2229299,263.218591
Rajasthan,Arhar/Tur,Kota,2015,Kharif,9,5,0.56,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Bajra,Kota,2015,Kharif,53,58,1.09,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Barley,Kota,2015,Rabi,262,734,2.8,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Coriander,Kota,2015,Whole Year,67954,42023,0.62,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Cotton(lint),Kota,2015,Kharif,1,6,5.88,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Dry chillies,Kota,2015,Whole Year,5,3,0.6,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Ginger,Kota,2015,Kharif,5,15,3,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Gram,Kota,2015,Rabi,2643,3447,1.3,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Groundnut,Kota,2015,Kharif,166,335,2.02,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Guar seed,Kota,2015,Whole Year,103,61,0.59,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Jowar,Kota,2015,Kharif,2301,2534,1.1,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Linseed,Kota,2015,Rabi,26,34,1.31,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Maize,Kota,2015,Kharif,2873,3891,1.35,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Masoor,Kota,2015,Rabi,6,5,0.83,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Moong(Green Gram),Kota,2015,Kharif,61,31,0.51,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Onion,Kota,2015,Whole Year,35,417,11.91,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Other  Rabi pulses,Kota,2015,Rabi,3,2,0.67,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,other oilseeds,Kota,2015,Rabi,66,19,0.29,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Jute,Kota,2015,Rabi,37,90,2.43,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Potato,Kota,2015,Whole Year,209,1270,6.08,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Jute,Kota,2015,Rabi,44212,46369,1.05,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Rice,Kota,2015,Kharif,18948,42312,2.23,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Sesamum,Kota,2015,Kharif,5516,1000,0.18,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Soyabean,Kota,2015,Kharif,143423,137311,0.96,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Sugarcane,Kota,2015,Whole Year,10,726,72.6,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Urad,Kota,2015,Kharif,7767,4828,0.62,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Wheat,Kota,2015,Rabi,135748,279120,2.06,6.444625407,34.10423453,132.0684039,174.2843915
Rajasthan,Arhar/Tur,Udaipur,2001,Kharif,3253,688,0.21,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Bajra,Udaipur,2001,Kharif,42,18,0.43,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Banana,Udaipur,2001,Whole Year,6,0,0,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Barley,Udaipur,2001,Rabi,2233,3968,1.78,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Castor seed,Udaipur,2001,Kharif,44,18,0.41,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Coriander,Udaipur,2001,Whole Year,63,22,0.35,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Cotton(lint),Udaipur,2001,Kharif,23,35,1.52,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Dry chillies,Udaipur,2001,Whole Year,819,87,0.11,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Garlic,Udaipur,2001,Whole Year,30,66,2.2,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Ginger,Udaipur,2001,Kharif,345,970,2.81,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Gram,Udaipur,2001,Rabi,2143,848,0.4,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Groundnut,Udaipur,2001,Kharif,4020,1045,0.26,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Guar seed,Udaipur,2001,Whole Year,8365,1613,0.19,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Jowar,Udaipur,2001,Kharif,12199,2078,0.17,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Maize,Udaipur,2001,Kharif,172239,193590,1.12,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Masoor,Udaipur,2001,Rabi,1,0,0,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Moong(Green Gram),Udaipur,2001,Kharif,162,28,0.17,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Moth,Udaipur,2001,Kharif,2,0,0,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Onion,Udaipur,2001,Whole Year,21,32,1.52,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Other  Rabi pulses,Udaipur,2001,Rabi,382,406,1.06,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Other Kharif pulses,Udaipur,2001,Kharif,390,66,0.17,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Jute,Udaipur,2001,Rabi,4,8,2,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Potato,Udaipur,2001,Whole Year,13,34,2.62,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Jute,Udaipur,2001,Rabi,1102,1023,0.93,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Rice,Udaipur,2001,Kharif,5879,1663,0.28,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Sannhamp,Udaipur,2001,Whole Year,455,156,0.34,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Sesamum,Udaipur,2001,Kharif,2582,368,0.14,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Small millets,Udaipur,2001,Kharif,724,5,0.01,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Soyabean,Udaipur,2001,Kharif,1004,694,0.69,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Sugarcane,Udaipur,2001,Whole Year,680,21479,31.59,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Sweet potato,Udaipur,2001,Whole Year,3,3,1,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Tobacco,Udaipur,2001,Whole Year,6,1,0.17,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Turmeric,Udaipur,2001,Whole Year,101,427,4.23,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Urad,Udaipur,2001,Kharif,11431,1747,0.15,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Wheat,Udaipur,2001,Rabi,17488,38009,2.17,6.530555556,45.11111111,137.8974719,219.8611111
Rajasthan,Arhar/Tur,Udaipur,2002,Kharif,3494,3235,0.93,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Bajra,Udaipur,2002,Kharif,41,31,0.76,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Barley,Udaipur,2002,Rabi,4965,8598,1.73,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Castor seed,Udaipur,2002,Kharif,54,34,0.63,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Coriander,Udaipur,2002,Whole Year,42,20,0.48,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Cotton(lint),Udaipur,2002,Kharif,41,29,0.71,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Dry chillies,Udaipur,2002,Whole Year,904,434,0.48,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Garlic,Udaipur,2002,Whole Year,57,116,2.04,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Ginger,Udaipur,2002,Kharif,251,1083,4.31,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Gram,Udaipur,2002,Rabi,7399,3527,0.48,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Groundnut,Udaipur,2002,Kharif,3703,3702,1,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Guar seed,Udaipur,2002,Whole Year,7104,4696,0.66,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Jowar,Udaipur,2002,Kharif,10450,6373,0.61,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Linseed,Udaipur,2002,Rabi,21,17,0.81,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Maize,Udaipur,2002,Kharif,176751,261178,1.48,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Masoor,Udaipur,2002,Rabi,3,2,0.67,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Moong(Green Gram),Udaipur,2002,Kharif,172,51,0.3,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Moth,Udaipur,2002,Kharif,2,0,0.05,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Onion,Udaipur,2002,Whole Year,40,82,2.05,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Other  Rabi pulses,Udaipur,2002,Rabi,1192,1289,1.08,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Other Kharif pulses,Udaipur,2002,Kharif,383,209,0.55,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Jute,Udaipur,2002,Rabi,27,80,2.96,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Potato,Udaipur,2002,Whole Year,8,10,1.25,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Jute,Udaipur,2002,Rabi,5729,6051,1.06,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Rice,Udaipur,2002,Kharif,6272,7038,1.12,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Sannhamp,Udaipur,2002,Whole Year,520,278,0.53,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Sesamum,Udaipur,2002,Kharif,3154,635,0.2,7.663636364,37.26969697,146.8623596,21.42424242
Rajasthan,Small millets,Udaipur,2002,Kharif,771,464,0.6,7.663636364,37.26969697,146.8623596,21.42424242
